body,brand,cit,color,gear,price,usage,year
۲۶۲٫۴۰۰,سمند LX ساده,تهران، میدان آزادی,۴۵٫۰۰۰٫۰۰۰ تومان,,,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX EF7 گازسوز,تهران، شاپور,نقدی,دنده‌ای,توافقی,۱۴۹٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,سمند LX ساده,اصفهان، دروازه تهران (میدان جمهوری),نقدی,دنده‌ای,توافقی,۲۵۵٫۰۰۰,۲۰۰۹ - ۱۳۸۸
دنده‌ای,سمند LX ساده,اصفهان، سه راه سیمین,یک لکه رنگ,۵۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX EF7 گازسوز,مشهد، بلوار الهیه,سفید,دنده‌ای,صندلی برقی,۱۹٫۳۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX EF7 گازسوز,مشهد، کوهسنگی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,سمند LX EF7 بنزینی,تهران، بهارستان,سفید,دنده‌ای,۶۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، شاهین شهر,سفید,دنده‌ای,۱۳۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,سمند LX ساده,کرمانشاه,سفید,۲۱۳٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,رشت,سرمه‌ای,دنده‌ای,۷۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,سمند LX EF7 بنزینی,تبریز,خاکستری,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,سمند LX,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX EF7 بنزینی,تهران، مطهری,سفید صدفی,دنده‌ای,۸۶٫۰۰۰٫۰۰۰ تومان,۵۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX EF7 بنزینی,کرج، فردیس,خاکستری,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۱۵۰٫۰۰۰,۲۰۰۷ - ۱۳۸۶
دنده‌ای,سمند LX EF7 گازسوز,کرج، کیانمهر,نقره‌ای,۲۵٫۰۰۰,,,۲۰۰۴ - ۱۳۸۳
چند لکه رنگ,سمند LX ساده,کرج، مصباح,نقره‌ای,دنده‌ای,۲۱۵٫۰۰۰,,۲۰۰۶ - ۱۳۸۵
بدون رنگ,سمند LX EF7 بنزینی,کرج، فردیس,سفید,دنده‌ای,۹۸٫۰۰۰٫۰۰۰ تومان,۶٫۸۰۰,۲۰۱۹ - ۱۳۹۸
,سمند LX EF7 گازسوز,کرج، آزادگان,,,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX EF7 بنزینی,کرج، شاهین ویلا,سفید,دنده‌ای,۶۶٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، صندلی برقی,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,سمند LX EF7 بنزینی,کرج، مهرشهر,خاکستری,دنده‌ای,۶۳٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,سمند LX EF7 گازسوز,کرج، فردیس,سفید,دنده‌ای,۱۶۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
دنده‌ای,سمند LX ساده,کرج، مهرویلا,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,کرج، منظریه,سفید,دنده‌ای,۱۲۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 بنزینی,کرج، شهرک وحدت,نقدی,دنده‌ای,توافقی,صندلی برقی,۲۰۱۲ - ۱۳۹۱
دو لکه رنگ,سمند LX ساده,کرج، هشتگرد,بژ,دنده‌ای,۶۹٫۹۷۰,,۲۰۰۵ - ۱۳۸۴
بدون رنگ,سمند LX EF7 گازسوز,کرج، باغستان,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,کرج، گلشهر,نقدی و قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,سمند LX ساده,مشهد، بلوار توس,سفید,دنده‌ای,۳۴٫۰۰۰٫۰۰۰ تومان,۲۳۰٫۰۰۰,۲۰۰۶ - ۱۳۸۵
۷۴٫۰۰۰٫۰۰۰ تومان,سمند LX EF7 بنزینی,کرج، شهر جدید اندیشه,چند برگی,سنسور عقب و جلو ، صندلی برقی,۵۱٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,سمند LX EF7 گازسوز,مشهد، ابوطالب,دلفینی,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,۲۵۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
دنده‌ای,سمند LX EF7 بنزینی,مشهد، آزادشهر,بدون رنگ,۹۴٫۷۰۰٫۰۰۰ تومان,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,مشهد، امام رضا,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,مشهد، کاشمر,سفید,دنده‌ای,۷۳٫۵۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,سمند LX ساده,مشهد، طلاب,سفید,دنده‌ای,۶۴٫۵۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
تک برگی,سمند LX ساده,مشهد، قوچان,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,سمند LX ساده,مشهد، قاسم آباد (شهرک غرب),نقره‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۴۰۰,۲۰۰۳ - ۱۳۸۲
بدون رنگ,سمند LX ساده,مشهد، تربت حیدریه,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۱۱۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,سمند LX ساده,مشهد، خیام,نقره‌ای,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,۳۲۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,سمند LX EF7 گازسوز,مشهد، قوچان,سفید,دنده‌ای,۷۶٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,مشهد، طلاب,سفید,دنده‌ای,۶۸٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
هستم,سمند LX ساده,کرج، مهرشهر,دو برگی,۳۸۰٫۰۰۰,,,۲۰۰۹ - ۱۳۸۸
دو لکه رنگ,سمند LX ساده,کرج، فردیس,خاکستری,دنده‌ای,۳۴٫۰۰۰٫۰۰۰ تومان,۳۵۹٫۲۲۸,۲۰۰۵ - ۱۳۸۴
چند لکه رنگ,سمند LX EF7 گازسوز,کرج، مهرویلا,سفید,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,سمند LX EF7 بنزینی,کرج، گلشهر,سفید,دنده‌ای,۷۲٫۰۰۰٫۰۰۰ تومان,دنده پشت فرمان,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 گازسوز,کرج، ماهدشت,سفید,دنده‌ای,۱۰۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 بنزینی,کرج، شاهین ویلا,سفید,دنده‌ای,۶۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX EF7 گازسوز,کرج، گلشهر,سفید,دنده‌ای,۹,,۲۰۱۹ - ۱۳۹۸
۱۲۰٫۰۰۰,سمند LX EF7 گازسوز,مشهد، کاشمر,توافقی,,,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,سمند LX EF7 بنزینی,کرج، مارلیک,دو لکه رنگ,۵۹٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۱۵۴٫۰۰۰,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,سمند LX ساده,کرج، مارلیک,بژ,دنده‌ای,۳۳٫۳۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۰۴ - ۱۳۸۳
بدون رنگ,سمند LX ساده,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,سنسور عقب و جلو ، کولر دوال ، صندلی کودک ، صندلی برقی,۸٫۵۰۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,سمند LX EF7 گازسوز,مشهد، طلاب,نقره‌ای,دنده‌ای,هستم,۳۰۰٫۰۰۰,۲۰۰۴ - ۱۳۸۳
بدون رنگ,سمند LX ساده,مشهد، میدان شهدا,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,مشهد، احمدآباد,سفید,دنده‌ای,۶۶٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,سمند LX EF7 گازسوز,مشهد، ۱۷ شهریور,سفید صدفی,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۱۷۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
دو لکه رنگ,سمند LX ساده,تهران، پاکدشت,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۱۹۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,تهران، ستارخان,خاکستری,دنده‌ای,۶۵٫۰۰۰٫۰۰۰ تومان,۷۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,سمند LX EF7 بنزینی,مشهد، گلبهار,سفید,دنده‌ای,۳۹٫۷۰۰٫۰۰۰ تومان,۲۵۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,سمند LX EF7 گازسوز,تهران، شهریار,نقدی,دنده‌ای,توافقی,۴۷٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,سمند LX EF7 گازسوز,تهران، جی,سفید,فرمان برقی ، سنسور عقب و جلو ، صندلی برقی,۷۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX ساده,تهران، شهرک ولیعصر,سفید,دنده‌ای,۱۸۵٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,سمند LX EF7 بنزینی,تهران، پیروزی,نقدی,دنده‌ای,توافقی,۱۳۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX ساده,تهران، شهرک فرهنگیان,سفید,دنده‌ای,۶۷٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
دنده‌ای,سمند LX ساده,تهران، شهرک گلستان,بدون رنگ,۴۰٫۰۰۰٫۰۰۰ تومان,۳۶۰,,۲۰۰۶ - ۱۳۸۵
بدون رنگ,سمند LX ساده,تهران، شهر ری,سفید,دنده‌ای,هستم,صندلی برقی,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,سمند LX EF7 بنزینی,تهران، صادقیه,سفید,دنده‌ای,۶۸٫۵۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,سمند LX ساده,تهران، پاکدشت,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۰۹ - ۱۳۸۸
۱۷۰٫۰۰۰,سمند LX EF7 گازسوز,تهران، فدک,صندلی برقی ، آینه تاشو برقی,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 گازسوز,تهران، شمیران‌نو,سفید,دنده‌ای,۶۲٫۰۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX,کرج، گوهردشت,سفید,دنده‌ای,۶۹٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
بدون رنگ,سمند LX EF7 گازسوز,کرج، مارلیک,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۵۲٫۰۰۰,۲۰۱۴ - ۱۳۹۳
۳۰٫۰۰۰٫۰۰۰ تومان,سمند LX ساده,کرج، گلشهر,دنده‌ای,۳۵۵٫۰۰۰,,,۲۰۰۳ - ۱۳۸۲
بدون رنگ,سمند LX EF7 گازسوز,کرج، گلشهر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,تهران، شهرک رضویه,سفید,دنده‌ای,۸۸٫۰۰۰٫۰۰۰ تومان,۳۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,سمند LX ساده,کرج، مهرشهر,سفید,دنده‌ای,۱۰۴٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,سمند LX ساده,کرج، مهرشهر,چند لکه رنگ,۴۹٫۰۰۰٫۰۰۰ تومان,صندلی برقی ، آینه تاشو برقی,۱۹۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,سمند LX ساده,کرج، کیانمهر,سفید,دنده‌ای,۶۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,کرج، مصباح,سفید صدفی,دنده‌ای,۷۲٫۰۰۰٫۰۰۰ تومان,۵۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,سمند LX EF7 گازسوز,کرج، هشتگرد,سفید صدفی,دنده‌ای,۵۴٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 بنزینی,کرج، ماهدشت,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۶۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,کرج، آزادگان,سفید,دنده‌ای,۸۵٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,سمند LX ساده,تهران، امام حسین(ع),خاکستری,دنده‌ای,۳۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۰۷ - ۱۳۸۶
بدون رنگ,سمند LX ساده,کرج، گوهردشت,نقدی,دنده‌ای,توافقی,۱۵۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX EF7 گازسوز,تهران، رباط کریم,سفید,دنده‌ای,صندلی برقی,۴۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,سمند LX ساده,کرج، شهر جدید هشتگرد,نقره‌ای,دنده‌ای,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، صندلی برقی,۲۵۵٫۰۰۰,۲۰۰۷ - ۱۳۸۶
دنده‌ای,سمند LX ساده,کرج، عظیمیه,بدون رنگ,۸۲٫۰۰۰٫۰۰۰ تومان,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,تهران، کوی فردوس,سفید,دنده‌ای,۶۵٫۵۰۰٫۰۰۰ تومان,۱۱۷٫۰۰۰,۲۰۱۵ - ۱۳۹۴
دنده‌ای,سمند LX ساده,تهران، ستارخان,بدون رنگ,۶٫۲۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۳٫۰۰۰,۲۰۰۹ - ۱۳۸۸
۹۵٫۰۰۰,سمند LX EF7 بنزینی,تهران، خانی‌آباد,۶۹٫۸۰۰٫۰۰۰ تومان,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX EF7 گازسوز,تهران، افسریه,سفید,دنده‌ای,۶۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی ، حافظه صندلی,۲۰۱۱ - ۱۳۹۰
یک لکه رنگ,سمند LX EF7 بنزینی,تهران، جمهوری,خاکستری,دنده‌ای,۸۲٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۲۰۱۷ - ۱۳۹۶
,سمند LX,تهران، هفت‌ حوض,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، شهرضا,نقره‌ای,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۰۵ - ۱۳۸۴
تصادفی,سمند LX EF7 گازسوز,اصفهان، مبارکه,سفید,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,۳۲۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، سه راه سیمین,سفید,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,۱۲۵٫۰۰۰,۲۰۱۴ - ۱۳۹۳
,سمند LX EF7 بنزینی,تهران، شهر ری,,,,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، سروش,مشکی,دنده‌ای,۱۰۲٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,سمند LX EF7 گازسوز,اصفهان، دولت آباد,سفید,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۲۴۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
۴۴٫۰۰۰,سمند LX EF7 گازسوز,اصفهان، شهرضا,دنده‌ای,,,,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,سمند LX,اصفهان، بزرگمهر,نوک‌مدادی,دنده‌ای,۴۱٫۵۰۰٫۰۰۰ تومان,صندلی برقی ، آینه تاشو برقی,۲۰۰۷ - ۱۳۸۶
چند لکه رنگ,سمند LX EF7 گازسوز,اصفهان، فولادشهر,سفید,دنده‌ای,۵۸٫۰۰۰٫۰۰۰ تومان,۱۸۶٫۰۰۰,۲۰۱۲ - ۱۳۹۱
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، رباط,سفید,دنده‌ای,۷۵٫۰۰۰٫۰۰۰ تومان,۷۹٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دنده‌ای,سمند LX ساده,اصفهان، پروین,بدون رنگ,۲۵۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، مشتاق سوم,سفید صدفی,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
۲۱۰٫۰۰۰,سمند LX EF7 گازسوز,اصفهان، پروین,هستم,,,,۲۰۱۱ - ۱۳۹۰
,سمند LX ساده,کرج، مهرشهر,,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 گازسوز,کرج، حصارک,زرد,دنده‌ای,۶۶٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX EF7 بنزینی,کرج، عظیمیه,سفید,دنده‌ای,۶۹٫۵۰۰٫۰۰۰ تومان,۱۳۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX ساده,کرج، مهرشهر,نقدی,دنده‌ای,توافقی,۳۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
چند لکه رنگ,سمند LX ساده,اصفهان، سروش,نوک‌مدادی,دنده‌ای,۳۴٫۰۰۰٫۰۰۰ تومان,۳۹۲٫۰۰۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,سمند LX EF7 گازسوز,کرج، جهانشهر,زرد,دنده‌ای,۷۷٫۰۰۰٫۰۰۰ تومان,۷۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
,سمند LX EF7 بنزینی,کرج، مشکین دشت,,,,,۲۰۱۴ - ۱۳۹۳
دنده‌ای,سمند LX EF7 بنزینی,کرج، مهرویلا,بدون رنگ,۸۳٫۰۰۰٫۰۰۰ تومان,۵۵٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
,سمند LX ساده,کرج، مهرویلا,۰,,,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,سمند LX EF7 گازسوز,کرج، میدان نبوت,نقدی,دنده‌ای,توافقی,۲۵۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,اصفهان، خمینی شهر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، پروین,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، کولر دوال ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، شاهین شهر,سفید,دنده‌ای,۷۵٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,سمند LX ساده,اصفهان، شهرضا,سفید,دنده‌ای,فرمان برقی ، سنسور عقب و جلو ، صندلی برقی ، ترمز دستی برقی,۳۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۳۳۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
توافقی,سمند LX EF7 بنزینی,اصفهان، شاهین شهر,تک برگی,۰,,,۲۰۱۹ - ۱۳۹۸
,سمند LX ساده,اصفهان، ملک شهر,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، مشتاق سوم,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,سمند LX EF7 گازسوز,اصفهان، مولوی,سفید,دنده‌ای,۸۷٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,سمند LX EF7 گازسوز,اصفهان، مولوی,سفید,دنده‌ای,هستم,۲۸۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,سمند LX EF7 بنزینی,اصفهان، خمینی شهر,سفید,دنده‌ای,۶۷٫۰۰۰٫۰۰۰ تومان,۹۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX ساده,شیراز، پاسارگاد,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,سمند LX ساده,شیراز، شهرک مطهری,نقره‌ای,دنده‌ای,۲۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی کودک ، صندلی برقی,۲۰۰۴ - ۱۳۸۳
بدون رنگ,سمند LX ساده,شیراز، کازرون,خاکستری,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۳۰۰٫۰۰۰,۲۰۰۷ - ۱۳۸۶
بدون رنگ,سمند LX EF7 بنزینی,شیراز، کازرون,سفید,دنده‌ای,۸۶٫۵۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,شیراز، بلوار مدرس,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,سمند LX ساده,شیراز، بلوار عدالت,یک لکه رنگ,۵۲٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۱۱۳,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,شیراز، بلوار مدرس,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,سمند LX EF7 گازسوز,شیراز، والفجر,خاکستری,دنده‌ای,۷۱٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,سمند LX EF7 گازسوز,شیراز، ارتش,سفید,دنده‌ای,۶۶٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX ساده,شیراز، دلگشا,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX,شیراز، زیباشهر,سفید,دنده‌ای,۶۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۳ - ۱۳۹۲
توافقی,سمند LX EF7 گازسوز,شیراز، بلوار عدالت,دنده‌ای,۲۹۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 بنزینی,شیراز، امیرکبیر,سفید,دنده‌ای,۱۰۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,سمند LX EF7 بنزینی,شیراز، سراج,,,,,۲۰۱۹ - ۱۳۹۸
۷۳٫۰۰۰٫۰۰۰ تومان,سمند LX EF7 بنزینی,شیراز، بلوار عدالت,بدون رنگ,۸۴٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,سمند LX EF7 گازسوز,شیراز، ارم,سفید,دنده‌ای,۱۷۵٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX EF7 بنزینی,شیراز، شهرک پرواز,سفید,دنده‌ای,۹۰٫۰۰۰٫۰۰۰ تومان,۶۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,سمند LX EF7 بنزینی,شیراز، قصردشت,بدون رنگ,۴۵٫۰۰۰٫۰۰۰ تومان,۱۱٫۱۱۱,,۲۰۰۹ - ۱۳۸۸
چند لکه رنگ,سمند LX EF7 بنزینی,شیراز، شهرک گلستان,دلفینی,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
بدون رنگ,سمند LX EF7 بنزینی,شیراز، بلوار مدرس,سفید,دنده‌ای,۹۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، دی لایت ، صندلی برقی,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,سمند LX ساده,شیراز، عفیف آباد,سفید,دنده‌ای,۶۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,سمند LX ساده,شیراز، فسا,زرد,دنده‌ای,هستم,۲۰۰٫۰۰۰,۲۰۰۶ - ۱۳۸۵
دنده‌ای,سمند LX ساده,تبریز,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,سمند LX EF7 گازسوز,تبریز,آبی,دنده‌ای,۶۴٫۰۰۰٫۰۰۰ تومان,کولر دوال ، صندلی برقی,۲۰۱۲ - ۱۳۹۱
,سمند LX ساده,تبریز,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,شیراز، تاچارا,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
